"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Washington County, OR"	"41067"	34	601592	5.65
	"Allegheny County, PA"	"42003"	449	1216045	36.92
	"Beaver County, PA"	"42007"	37	163929	22.57
	"Berks County, PA"	"42011"	102	421164	24.22
	"Blair County, PA"	"42013"	15	121829	Unreliable
	"Bucks County, PA"	"42017"	102	628270	16.24
	"Butler County, PA"	"42019"	59	187853	31.41
	"Cambria County, PA"	"42021"	49	130192	37.64
	"Carbon County, PA"	"42025"	11	64182	Unreliable
	"Chester County, PA"	"42029"	105	524989	20.00
	"Clearfield County, PA"	"42033"	11	79255	Unreliable
	"Columbia County, PA"	"42037"	10	64964	Unreliable
	"Crawford County, PA"	"42039"	19	84629	Unreliable
	"Cumberland County, PA"	"42041"	30	253370	11.84
	"Dauphin County, PA"	"42043"	56	278299	20.12
	"Delaware County, PA"	"42045"	152	566747	26.82
	"Erie County, PA"	"42049"	58	269728	21.50
	"Fayette County, PA"	"42051"	13	129274	Unreliable
	"Franklin County, PA"	"42055"	14	155027	Unreliable
	"Huntingdon County, PA"	"42061"	10	45144	Unreliable
	"Indiana County, PA"	"42063"	27	84073	32.11
	"Lackawanna County, PA"	"42069"	56	209674	26.71
	"Lancaster County, PA"	"42071"	69	545724	12.64
	"Lawrence County, PA"	"42073"	29	85512	33.91
	"Lebanon County, PA"	"42075"	15	141793	Unreliable
	"Lehigh County, PA"	"42077"	31	369318	8.39
	"Luzerne County, PA"	"42079"	59	317417	18.59
	"Lycoming County, PA"	"42081"	19	113299	Unreliable
	"Mercer County, PA"	"42085"	30	109424	27.42
	"Monroe County, PA"	"42089"	24	170271	14.10
	"Montgomery County, PA"	"42091"	183	830915	22.02
	"Northampton County, PA"	"42095"	53	305285	17.36
	"Northumberland County, PA"	"42097"	18	90843	Unreliable
	"Philadelphia County, PA"	"42101"	813	1584064	51.32
	"Schuylkill County, PA"	"42107"	46	141359	32.54
	"Somerset County, PA"	"42111"	15	73447	Unreliable
	"Washington County, PA"	"42125"	73	206865	35.29
	"Wayne County, PA"	"42127"	18	51361	Unreliable
	"Westmoreland County, PA"	"42129"	20	348899	5.73
	"York County, PA"	"42133"	44	449058	9.80
	"Bristol County, RI"	"44001"	10	48479	Unreliable
	"Kent County, RI"	"44003"	32	164292	19.48
	"Newport County, RI"	"44005"	10	82082	Unreliable
	"Providence County, RI"	"44007"	163	638931	25.51
	"Washington County, RI"	"44009"	25	125577	19.91
	"Aiken County, SC"	"45003"	24	170872	14.05
	"Anderson County, SC"	"45007"	29	202558	14.32
	"Beaufort County, SC"	"45013"	20	192122	10.41
	"Berkeley County, SC"	"45015"	43	227907	18.87
	"Charleston County, SC"	"45019"	75	411406	18.23
	"Dorchester County, SC"	"45035"	20	162809	12.28
	"Florence County, SC"	"45041"	22	138293	15.91
	"Georgetown County, SC"	"45043"	14	62680	Unreliable
	"Greenville County, SC"	"45045"	96	523542	18.34
	"Horry County, SC"	"45051"	114	354081	32.20
	"Kershaw County, SC"	"45055"	10	66551	Unreliable
	"Lancaster County, SC"	"45057"	34	98012	34.69
	"Laurens County, SC"	"45059"	11	67493	Unreliable
	"Lexington County, SC"	"45063"	45	298750	15.06
	"Oconee County, SC"	"45073"	19	79546	Unreliable
	"Orangeburg County, SC"	"45075"	12	86175	Unreliable
	"Pickens County, SC"	"45077"	23	126884	18.13
	"Richland County, SC"	"45079"	51	415759	12.27
	"Spartanburg County, SC"	"45083"	57	319785	17.82
	"Sumter County, SC"	"45085"	15	106721	Unreliable
	"York County, SC"	"45091"	56	280979	19.93
	"Minnehaha County, SD"	"46099"	15	193134	Unreliable
	"Anderson County, TN"	"47001"	24	76978	31.18
	"Bedford County, TN"	"47003"	11	49713	Unreliable
	"Blount County, TN"	"47009"	34	133088	25.55
	"Bradley County, TN"	"47011"	16	108110	Unreliable
	"Cheatham County, TN"	"47021"	23	40667	56.56
	"Coffee County, TN"	"47031"	11	56520	Unreliable
	"Davidson County, TN"	"47037"	277	694144	39.91
	"Dickson County, TN"	"47043"	24	53948	44.49
	"Hamilton County, TN"	"47065"	72	367804	19.58
	"Knox County, TN"	"47093"	186	470313	39.55
	"Loudon County, TN"	"47105"	12	54068	Unreliable
	"Maury County, TN"	"47119"	24	96387	24.90
	"Monroe County, TN"	"47123"	10	46545	Unreliable
	"Montgomery County, TN"	"47125"	62	208993	29.67
	"Robertson County, TN"	"47147"	22	71813	30.64
	"Rutherford County, TN"	"47149"	84	332285	25.28
	"Sevier County, TN"	"47155"	27	98250	27.48
	"Shelby County, TN"	"47157"	209	937166	22.30
	"Sullivan County, TN"	"47163"	16	158348	Unreliable
	"Sumner County, TN"	"47165"	38	191283	19.87
	"Tipton County, TN"	"47167"	12	61599	Unreliable
	"Washington County, TN"	"47179"	15	129375	Unreliable
	"Williamson County, TN"	"47187"	31	238412	13.00
	"Wilson County, TN"	"47189"	47	144657	32.49
	"Bexar County, TX"	"48029"	135	2003554	6.74
	"Brazoria County, TX"	"48039"	23	374264	6.15
	"Cameron County, TX"	"48061"	10	423163	Unreliable
	"Collin County, TX"	"48085"	36	1034730	3.48
	"Dallas County, TX"	"48113"	177	2635516	6.72
	"Denton County, TX"	"48121"	36	887207	4.06
	"El Paso County, TX"	"48141"	66	839238	7.86
	"Fort Bend County, TX"	"48157"	24	811688	2.96
	"Galveston County, TX"	"48167"	27	342139	7.89
	"Harris County, TX"	"48201"	325	4713325	6.90
	"Jefferson County, TX"	"48245"	13	251565	Unreliable
	"Johnson County, TX"	"48251"	12	175817	Unreliable
	"Kaufman County, TX"	"48257"	11	136154	Unreliable
	"Lubbock County, TX"	"48303"	18	310569	Unreliable
	"Montgomery County, TX"	"48339"	51	607391	8.40
	"Nueces County, TX"	"48355"	12	362294	Unreliable
	"Potter County, TX"	"48375"	17	117415	Unreliable
	"Tarrant County, TX"	"48439"	83	2102515	3.95
	"Travis County, TX"	"48453"	93	1273954	7.30
	"Webb County, TX"	"48479"	12	276652	Unreliable
	"Williamson County, TX"	"48491"	23	590551	3.89
	"Davis County, UT"	"49011"	34	355481	9.56
	"Salt Lake County, UT"	"49035"	171	1160437	14.74
	"Tooele County, UT"	"49045"	11	72259	Unreliable
	"Utah County, UT"	"49049"	64	636235	10.06
	"Washington County, UT"	"49053"	18	177556	Unreliable
	"Weber County, UT"	"49057"	39	260213	14.99
	"Bennington County, VT"	"50003"	11	35470	Unreliable
	"Caledonia County, VT"	"50005"	11	29993	Unreliable
	"Chittenden County, VT"	"50007"	20	163774	12.21
	"Rutland County, VT"	"50021"	12	58191	Unreliable
	"Washington County, VT"	"50023"	10	58409	Unreliable
	"Windham County, VT"	"50025"	18	42222	Unreliable
	"Windsor County, VT"	"50027"	13	55062	Unreliable
	"Arlington County, VA"	"51013"	12	236842	Unreliable
	"Chesterfield County, VA"	"51041"	76	352802	21.54
	"Culpeper County, VA"	"51047"	10	52605	Unreliable
	"Fairfax County, VA"	"51059"	82	1147532	7.15
	"Fauquier County, VA"	"51061"	17	71222	Unreliable
	"Frederick County, VA"	"51069"	11	89313	Unreliable
	"Hanover County, VA"	"51085"	22	107766	20.41
	"Henrico County, VA"	"51087"	58	330818	17.53
	"Henry County, VA"	"51089"	16	50557	Unreliable
	"Loudoun County, VA"	"51107"	25	413538	6.05
	"Louisa County, VA"	"51109"	15	37591	Unreliable
	"Montgomery County, VA"	"51121"	10	98535	Unreliable
	"Orange County, VA"	"51137"	10	37051	Unreliable
	"Prince William County, VA"	"51153"	56	470335	11.91
	"Pulaski County, VA"	"51155"	10	34027	Unreliable
	"Roanoke County, VA"	"51161"	10	94186	Unreliable
	"Spotsylvania County, VA"	"51177"	33	136215	24.23
	"Stafford County, VA"	"51179"	28	152882	18.31
	"Tazewell County, VA"	"51185"	11	40595	Unreliable
	"Warren County, VA"	"51187"	17	40164	Unreliable
	"York County, VA"	"51199"	13	68280	Unreliable
	"Alexandria city, VA"	"51510"	18	159428	Unreliable
	"Chesapeake city, VA"	"51550"	34	244835	13.89
	"Hampton city, VA"	"51650"	41	134510	30.48
	"Lynchburg city, VA"	"51680"	18	82168	Unreliable
	"Manassas city, VA"	"51683"	12	41085	Unreliable
	"Newport News city, VA"	"51700"	31	179225	17.30
	"Norfolk city, VA"	"51710"	42	242742	17.30
	"Petersburg city, VA"	"51730"	16	31346	Unreliable
	"Portsmouth city, VA"	"51740"	31	94398	32.84
	"Richmond city, VA"	"51760"	85	230436	36.89
	"Roanoke city, VA"	"51770"	30	99143	30.26
	"Suffolk city, VA"	"51800"	14	92108	Unreliable
	"Virginia Beach city, VA"	"51810"	43	449974	9.56
	"Winchester city, VA"	"51840"	10	28078	Unreliable
	"Benton County, WA"	"53005"	18	204390	Unreliable
	"Clark County, WA"	"53011"	36	488241	7.37
	"Cowlitz County, WA"	"53015"	13	110593	Unreliable
	"Grays Harbor County, WA"	"53027"	13	75061	Unreliable
	"King County, WA"	"53033"	297	2252782	13.18
	"Kitsap County, WA"	"53035"	22	271473	8.10
	"Lewis County, WA"	"53041"	10	80707	Unreliable
	"Mason County, WA"	"53045"	13	66768	Unreliable
	"Pierce County, WA"	"53053"	87	904980	9.61
	"Skagit County, WA"	"53057"	13	129205	Unreliable
	"Snohomish County, WA"	"53061"	136	822083	16.54
	"Spokane County, WA"	"53063"	37	522798	7.08
	"Thurston County, WA"	"53067"	22	290536	7.57
	"Whatcom County, WA"	"53073"	10	229247	Unreliable
	"Yakima County, WA"	"53077"	28	250873	11.16
	"Berkeley County, WV"	"54003"	52	119171	43.63
	"Cabell County, WV"	"54011"	82	91945	89.18
	"Fayette County, WV"	"54019"	22	42406	51.88
	"Hampshire County, WV"	"54027"	17	23175	Unreliable
	"Hancock County, WV"	"54029"	15	28810	Unreliable
	"Harrison County, WV"	"54033"	20	67256	29.74
	"Jefferson County, WV"	"54037"	22	57146	38.50
	"Kanawha County, WV"	"54039"	88	178124	49.40
	"Lincoln County, WV"	"54043"	11	20409	Unreliable
	"Logan County, WV"	"54045"	22	32019	68.71
	"Marion County, WV"	"54049"	15	56072	Unreliable
	"Mercer County, WV"	"54055"	19	58758	Unreliable
	"Mineral County, WV"	"54057"	10	26868	Unreliable
	"Monongalia County, WV"	"54061"	21	105612	19.88
	"Ohio County, WV"	"54069"	14	41411	Unreliable
	"Putnam County, WV"	"54079"	16	56450	Unreliable
	"Raleigh County, WV"	"54081"	57	73361	77.70
	"Wayne County, WV"	"54099"	24	39402	60.91
	"Wood County, WV"	"54107"	26	83518	31.13
	"Brown County, WI"	"55009"	30	264542	11.34
	"Columbia County, WI"	"55021"	13	57532	Unreliable
	"Dane County, WI"	"55025"	106	546695	19.39
	"Dodge County, WI"	"55027"	16	87839	Unreliable
	"Eau Claire County, WI"	"55035"	13	104646	Unreliable
	"Jefferson County, WI"	"55055"	15	84769	Unreliable
	"Kenosha County, WI"	"55059"	25	169561	14.74
	"La Crosse County, WI"	"55063"	17	118016	Unreliable
	"Manitowoc County, WI"	"55071"	11	78981	Unreliable
	"Marathon County, WI"	"55073"	10	135692	Unreliable
	"Milwaukee County, WI"	"55079"	327	945726	34.58
	"Monroe County, WI"	"55081"	11	46253	Unreliable
	"Outagamie County, WI"	"55087"	15	187885	Unreliable
	"Ozaukee County, WI"	"55089"	10	89221	Unreliable
	"Racine County, WI"	"55101"	27	196311	13.75
	"Rock County, WI"	"55105"	40	163354	24.49
	"Sauk County, WI"	"55111"	11	64442	Unreliable
	"Sheboygan County, WI"	"55117"	12	115340	Unreliable
	"Walworth County, WI"	"55127"	22	103868	21.18
	"Washington County, WI"	"55131"	17	136034	Unreliable
	"Waukesha County, WI"	"55133"	50	404198	12.37
	"Winnebago County, WI"	"55139"	13	171907	Unreliable
	"Laramie County, WY"	"56021"	10	99500	Unreliable
"Total"			49860	328239523	15.19
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"MCD - ICD-10 Codes: T40.0 (Opium); T40.1 (Heroin); T40.2 (Other opioids); T40.3 (Methadone); T40.4 (Other synthetic narcotics);"
"T40.6 (Other and unspecified narcotics)"
"UCD - ICD-10 Codes: X40 (Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X41"
"(Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not"
"elsewhere classified); X42 (Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not"
"elsewhere classified); X43 (Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system); X44"
"(Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X60 (Intentional"
"self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X61 (Intentional self-poisoning by and"
"exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified); X62"
"(Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified); X63"
"(Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system); X64 (Intentional"
"self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X85 (Assault by drugs,"
"medicaments and biological substances); Y10 (Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics,"
"undetermined intent); Y11 (Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic"
"drugs, not elsewhere classified, undetermined intent); Y12 (Poisoning by and exposure to narcotics and psychodysleptics"
"[hallucinogens], not elsewhere classified, undetermined intent); Y13 (Poisoning by and exposure to other drugs acting on the"
"autonomic nervous system, undetermined intent); Y14 (Poisoning by and exposure to other and unspecified drugs, medicaments and"
"biological substances, undetermined intent)"
"Year/Month: 2019"
"Group By: County"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Oct 29, 2023 5:09:27 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/mcd-icd10.html on Oct 29, 2023 5:09:27 PM"
"---"
Messages:
"1. Rows with zero Deaths are hidden, but the Population values in those rows are included in the totals. Use Quick Options above"
"to show zero rows."
"2. Rows with suppressed Deaths are hidden, but the Deaths and Population values in those rows are included in the totals. Use"
"Quick Options above to show suppressed rows."
"---"
Footnotes:
"1. Data are not available for this area for all of the requested years. See Caveats below for more information."
"---"
Caveats:
"1. Data for Prince of Wales-Outer Ketchikan Census Area, AK (FIPS code 02201), Skagway-Hoonah-Angoon Census Area, AK (FIPS code"
"02232) and Wrangell-Petersburg Census Area, AK (FIPS code 02280) are only available for 2013 and earlier; for computational"
"purposes, counts and population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year"
"requests for this entity do not include any data for years after 2013, only data for 2013 and earlier. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Alaska2014."
"2. Data for Bedford city, Va. (FIPS code 51515) are only available for 2013 and earlier; for computational purposes, counts and"
"population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year requests for this entity do"
"not include any data for years after 2014, only data for 2013 and earlier. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Bedford."
"3. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death"
"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code"
"51005). Death counts and population estimates for this entity from multi-year requests, only reflect data from 1999 and 2000;"
"for 2001 and beyond they have been set to zero. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Clifton Forge."
"4. Deaths and population estimates are shown separately from the adjacent counties for Carson City, Nevada (FIPS code 32510)."
"5. Deaths and population estimates are reported separately for Baltimore City (FIPS code 24510) and Baltimore county (FIPS code"
"24005)."
"6. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189)."
"7. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"8. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"9. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1"
"resident population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures"
"for 2010 are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1"
"resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012."
"Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of"
"July 1 estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"10. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
"11. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#ICD-10 Changes."
